id;region;cantidad_hijos;ingresos_mensuales;ingreso_pcapita;signo_zodiacal;anio_nacimiento;edad;vive_rm;tiene_hijos;entrega_documentos;toma_credito
5696;Región de Coquimbo.;3;669662;133932.4;5;1963;58;no;no;0;0
5131;Región de Coquimbo.;0;769441;384720.5;7;1973;48;no;si;0;1
6892;Región de La Araucanía.;2;334783;83695.75;6;1973;48;no;no;0;0
12093;Región del Maule.;1;693105;231035;6;1970;51;no;no;0;0
5723;Región del Biobío.;1;850298;283432.6667;7;1975;46;no;no;0;1
1399;Región de Arica y Parinacota.;1;735447;245149;11;1983;38;no;no;0;0
3419;Región de Tarapacá.;1;858501;286167;2;1973;48;no;no;0;1
11926;Región de Magallanes y la Antártica Chilena.;1;954023;318007.6667;7;1973;48;no;no;0;1
5653;Región del Libertador General Bernardo O’Higgins.;0;410774;205387;10;1981;40;no;si;0;0
1595;Región del Biobío.;2;392087;98021.75;5;1966;55;no;no;0;0
940;Región de Coquimbo.;2;347469;86867.25;12;1965;56;no;no;0;0
9032;Región Metropolitana de Santiago.;1;985191;328397;12;1980;41;si;no;0;1
9878;Región de Atacama.;2;977366;244341.5;1;1971;50;no;no;0;1
2294;Región de Magallanes y la Antártica Chilena.;0;777778;388889;8;1965;56;no;si;0;1
11480;Región de Atacama.;3;337684;67536.8;9;1965;56;no;no;0;0
7240;Región Metropolitana de Santiago.;3;422052;84410.4;5;1968;53;si;no;0;0
5589;Región Metropolitana de Santiago.;0;1192443;596221.5;8;1978;43;si;si;0;1
7687;Región de Antofagasta.;2;686175;171543.75;12;1970;51;no;no;0;0
2044;Región de Magallanes y la Antártica Chilena.;2;556433;139108.25;2;1971;50;no;no;0;0
4760;Región de Atacama.;0;311388;155694;2;1964;57;no;si;0;0
8506;Región de Tarapacá.;3;514220;102844;5;1967;54;no;no;0;0
3611;Región de Aysén del General Carlos Ibáñez del Campo.;0;761546;380773;8;1977;44;no;si;0;1
4398;Región de Aysén del General Carlos Ibáñez del Campo.;3;494751;98950.2;7;1980;41;no;no;0;0
191;Región de Los Ríos.;1;564785;188261.6667;10;1980;41;no;no;0;0
5159;Región de Los Lagos.;0;713846;356923;3;1978;43;no;si;0;1
5821;Región del Libertador General Bernardo O’Higgins.;3;525095;105019;8;1964;57;no;no;0;0
2549;Región de Coquimbo.;3;1111197;222239.4;7;1977;44;no;no;0;1
4709;Región del Biobío.;2;627529;156882.25;10;1971;50;no;no;0;0
7423;Región de Aysén del General Carlos Ibáñez del Campo.;3;469510;93902;3;1965;56;no;no;0;0
3498;Región de Los Ríos.;2;372240;93060;4;1976;45;no;no;0;0
4945;Región de Valparaíso.;2;566358;141589.5;12;1968;53;no;no;0;0
4062;Región de Arica y Parinacota.;0;1176891;588445.5;7;1979;42;no;si;0;1
11582;Región del Biobío.;2;817885;204471.25;11;1981;40;no;no;0;0
8240;Región de Tarapacá.;1;665229;221743;11;1967;54;no;no;0;0
10682;Región del Biobío.;0;396657;198328.5;8;1971;50;no;si;0;0
9567;Región Metropolitana de Santiago.;2;929327;232331.75;12;1970;51;si;no;0;1
7944;Región de Los Ríos.;0;671891;335945.5;2;1977;44;no;si;0;1
2235;Región de Atacama.;1;1112601;370867;1;1980;41;no;no;0;1
3000;Región de La Araucanía.;0;950020;475010;3;1978;43;no;si;0;1
1452;Región Metropolitana de Santiago.;0;383975;191987.5;4;1964;57;si;si;0;0
9632;Región de Tarapacá.;0;749885;374942.5;8;1978;43;no;si;0;1
7094;Región del Ñuble.;3;1047357;209471.4;4;1966;55;no;no;0;1
2061;Región de Atacama.;1;417093;139031;6;1966;55;no;no;0;0
9446;Región de La Araucanía.;1;687859;229286.3333;6;1982;39;no;no;0;0
9361;Región Metropolitana de Santiago.;0;817883;408941.5;11;1980;41;si;si;0;1
2995;Región de Atacama.;1;779381;259793.6667;10;1972;49;no;no;0;1
11216;Región del Libertador General Bernardo O’Higgins.;1;1092166;364055.3333;2;1962;59;no;no;0;1
2192;Región de Aysén del General Carlos Ibáñez del Campo.;0;1052056;526028;2;1975;46;no;si;0;1
1865;Región del Biobío.;0;846798;423399;5;1962;59;no;si;0;1
6232;Región de Atacama.;3;554480;110896;7;1979;42;no;no;0;0
3458;Región de Arica y Parinacota.;0;380440;190220;11;1980;41;no;si;0;0
4955;Región del Ñuble.;1;510152;170050.6667;7;1969;52;no;no;0;0
8180;Región de Atacama.;3;1118342;223668.4;5;1975;46;no;no;0;1
10998;Región del Maule.;3;640690;128138;7;1963;58;no;no;0;0
12014;Región de Magallanes y la Antártica Chilena.;3;526027;105205.4;1;1977;44;no;no;0;0
10948;Región de Arica y Parinacota.;3;779998;155999.6;5;1964;57;no;no;0;0
8287;Región de Aysén del General Carlos Ibáñez del Campo.;0;311987;155993.5;4;1979;42;no;si;0;0
9226;Región de Los Ríos.;2;312289;78072.25;6;1969;52;no;no;0;0
8993;Región de Magallanes y la Antártica Chilena.;1;1138960;379653.3333;7;1974;47;no;no;0;1
8510;Región de La Araucanía.;2;1175140;293785;9;1977;44;no;no;0;1
1152;Región de Coquimbo.;1;398730;132910;9;1963;58;no;no;0;0
3970;Región de Magallanes y la Antártica Chilena.;1;447609;149203;7;1963;58;no;no;0;0
10371;Región de Atacama.;1;890189;296729.6667;4;1966;55;no;no;0;1
5189;Región de Tarapacá.;0;911216;455608;3;1962;59;no;si;0;1
569;Región de Los Lagos.;1;1149832;383277.3333;2;1966;55;no;no;0;1
6720;Región de Coquimbo.;1;608783;202927.6667;5;1983;38;no;no;1;0
12100;Región de La Araucanía.;2;1049061;262265.25;10;1976;45;no;no;0;1
5872;Región de Coquimbo.;2;1061685;265421.25;6;1976;45;no;no;0;1
4296;Región de Tarapacá.;1;1022033;340677.6667;10;1979;42;no;no;0;1
8873;Región de Aysén del General Carlos Ibáñez del Campo.;1;771551;257183.6667;1;1968;53;no;no;0;1
3955;Región de Aysén del General Carlos Ibáñez del Campo.;2;596306;149076.5;9;1971;50;no;no;0;0
342;Región de Aysén del General Carlos Ibáñez del Campo.;2;521985;130496.25;8;1970;51;no;no;0;0
2213;Región de Aysén del General Carlos Ibáñez del Campo.;0;789063;394531.5;1;1982;39;no;si;0;1
320;Región de Valparaíso.;1;379390;126463.3333;9;1962;59;no;no;0;0
9806;Región del Ñuble.;1;626210;208736.6667;4;1966;55;no;no;0;0
6452;Región de Tarapacá.;3;412486;82497.2;1;1983;38;no;no;0;0
10450;Región de Tarapacá.;2;416723;104180.75;3;1977;44;no;no;0;0
4823;Región Metropolitana de Santiago.;0;888311;444155.5;3;1982;39;si;si;0;1
7930;Región de Antofagasta.;1;419502;139834;4;1965;56;no;no;0;0
1729;Región de Magallanes y la Antártica Chilena.;3;718303;143660.6;11;1981;40;no;no;0;0
9254;Región de Magallanes y la Antártica Chilena.;1;762066;254022;2;1971;50;no;no;0;1
11764;Región de Arica y Parinacota.;2;418141;104535.25;9;1966;55;no;no;0;0
1016;Región de Atacama.;2;861482;215370.5;12;1968;53;no;no;0;1
544;Región del Biobío.;3;682780;136556;10;1979;42;no;no;0;0
2526;Región Metropolitana de Santiago.;0;462836;231418;7;1965;56;si;si;0;0
11266;Región del Maule.;0;458918;229459;12;1979;42;no;si;0;0
11919;Región del Biobío.;1;976038;325346;4;1966;55;no;no;0;1
6337;Región de Atacama.;2;843824;210956;11;1963;58;no;no;0;1
10692;Región del Ñuble.;1;913797;304599;5;1976;45;no;no;0;1
167;Región de Los Lagos.;2;486945;121736.25;3;1971;50;no;no;0;0
8540;Región del Biobío.;2;403436;100859;1;1971;50;no;no;0;0
757;Región de Valparaíso.;3;611109;122221.8;10;1968;53;no;no;0;0
9450;Región de Antofagasta.;0;1012841;506420.5;10;1982;39;no;si;0;1
11036;Región de Coquimbo.;3;898172;179634.4;7;1968;53;no;no;0;1
8882;Región del Ñuble.;0;1064353;532176.5;8;1962;59;no;si;0;1
11840;Región de Coquimbo.;3;1197396;239479.2;1;1983;38;no;no;0;1
8765;Región de Valparaíso.;1;668234;222744.6667;5;1969;52;no;no;0;0
8231;Región de Antofagasta.;2;665153;166288.25;2;1970;51;no;no;0;0
58;Región de Los Lagos.;1;906689;302229.6667;3;1965;56;no;no;0;1
12015;Región de Arica y Parinacota.;3;544776;108955.2;3;1976;45;no;no;0;0
2727;Región de La Araucanía.;3;677588;135517.6;6;1980;41;no;no;0;0
8827;Región de Magallanes y la Antártica Chilena.;1;411064;137021.3333;5;1963;58;no;no;0;0
6825;Región de Coquimbo.;1;1173617;391205.6667;10;1967;54;no;no;0;1
1168;Región del Biobío.;2;407398;101849.5;8;1969;52;no;no;0;0
10831;Región del Libertador General Bernardo O’Higgins.;3;957639;191527.8;7;1965;56;no;no;0;1
9276;Región de Tarapacá.;2;408970;102242.5;8;1963;58;no;no;0;0
11140;Región de Valparaíso.;3;985594;197118.8;5;1962;59;no;no;0;1
11528;Región de Arica y Parinacota.;0;838324;419162;9;1980;41;no;si;0;1
11598;Región del Maule.;0;1029189;514594.5;7;1972;49;no;si;0;1
5676;Región de Antofagasta.;2;537454;134363.5;11;1978;43;no;no;0;0
6770;Región de Aysén del General Carlos Ibáñez del Campo.;0;1077999;538999.5;6;1963;58;no;si;0;1
2288;Región del Ñuble.;0;1183326;591663;9;1971;50;no;si;0;1
4178;Región del Biobío.;2;1045305;261326.25;6;1963;58;no;no;0;1
2817;Región de Antofagasta.;2;719732;179933;12;1968;53;no;no;0;0
11578;Región de Arica y Parinacota.;0;752679;376339.5;5;1971;50;no;si;0;1
8531;Región de Arica y Parinacota.;1;729536;243178.6667;10;1983;38;no;no;0;0
4333;Región de Antofagasta.;0;601800;300900;6;1966;55;no;si;0;1
375;Región de Aysén del General Carlos Ibáñez del Campo.;0;902946;451473;8;1982;39;no;si;0;1
4964;Región del Ñuble.;2;759411;189852.75;5;1983;38;no;no;0;0
3870;Región de Aysén del General Carlos Ibáñez del Campo.;3;593136;118627.2;1;1968;53;no;no;0;0
4600;Región de Atacama.;1;723057;241019;7;1981;40;no;no;0;0
4714;Región del Maule.;1;344787;114929;11;1983;38;no;no;0;0
8425;Región de Los Lagos.;1;768130;256043.3333;3;1968;53;no;no;0;1
785;Región de Tarapacá.;0;1008147;504073.5;4;1977;44;no;si;0;1
2948;Región de Arica y Parinacota.;3;479273;95854.6;2;1964;57;no;no;0;0
2237;Región Metropolitana de Santiago.;2;481530;120382.5;9;1981;40;si;no;0;0
9533;Región de Tarapacá.;2;429456;107364;5;1970;51;no;no;0;0
8884;Región de Magallanes y la Antártica Chilena.;1;984929;328309.6667;5;1964;57;no;no;0;1
4268;Región de Valparaíso.;0;505798;252899;10;1964;57;no;si;0;0
12315;Región de Valparaíso.;3;993985;198797;6;1973;48;no;no;0;1
10437;Región de Magallanes y la Antártica Chilena.;2;882318;220579.5;8;1974;47;no;no;0;1
10749;Región de Los Lagos.;0;1057938;528969;12;1962;59;no;si;0;1
1332;Región de Aysén del General Carlos Ibáñez del Campo.;2;498644;124661;6;1969;52;no;no;0;0
5562;Región de Magallanes y la Antártica Chilena.;1;453503;151167.6667;4;1966;55;no;no;0;0
3352;Región de Magallanes y la Antártica Chilena.;1;889832;296610.6667;10;1978;43;no;no;0;1
161;Región del Ñuble.;3;745415;149083;3;1974;47;no;no;0;0
1941;Región de La Araucanía.;0;324873;162436.5;11;1972;49;no;si;0;0
10046;Región de La Araucanía.;0;867341;433670.5;4;1975;46;no;si;0;1
572;Región del Biobío.;3;646217;129243.4;12;1968;53;no;no;0;0
9866;Región de Los Ríos.;0;965035;482517.5;10;1973;48;no;si;0;1
12432;Región del Libertador General Bernardo O’Higgins.;2;938877;234719.25;10;1979;42;no;no;0;1
2469;Región de Valparaíso.;1;651537;217179;1;1970;51;no;no;0;0
3748;Región del Biobío.;3;976743;195348.6;8;1970;51;no;no;0;1
2659;Región de Los Ríos.;3;620094;124018.8;9;1965;56;no;no;0;0
1965;Región del Ñuble.;0;640677;320338.5;8;1968;53;no;si;0;1
10862;Región de Coquimbo.;2;550266;137566.5;3;1981;40;no;no;0;0
1909;Región de La Araucanía.;2;433656;108414;3;1971;50;no;no;0;0
3413;Región de Los Lagos.;2;834031;208507.75;2;1976;45;no;no;0;0
9322;Región de Los Lagos.;0;635629;317814.5;7;1963;58;no;si;0;1
6702;Región de Los Lagos.;3;612005;122401;8;1973;48;no;no;0;0
8101;Región de Los Lagos.;3;994673;198934.6;10;1965;56;no;no;1;1
10519;Región de Antofagasta.;1;941315;313771.6667;10;1968;53;no;no;0;1
3147;Región de La Araucanía.;1;764749;254916.3333;5;1976;45;no;no;0;1
7682;Región de La Araucanía.;0;624310;312155;7;1969;52;no;si;0;1
1705;Región de Los Ríos.;0;555206;277603;7;1964;57;no;si;0;1
137;Región del Ñuble.;2;519039;129759.75;12;1963;58;no;no;0;0
1348;Región de Aysén del General Carlos Ibáñez del Campo.;0;1044359;522179.5;2;1976;45;no;si;0;1
4376;Región de Tarapacá.;2;639522;159880.5;8;1978;43;no;no;0;0
3582;Región de Aysén del General Carlos Ibáñez del Campo.;0;410406;205203;9;1977;44;no;si;0;0
5424;Región de Atacama.;3;323836;64767.2;10;1978;43;no;no;0;0
3461;Región de Coquimbo.;1;821137;273712.3333;9;1971;50;no;no;0;1
3770;Región de Arica y Parinacota.;2;838705;209676.25;6;1980;41;no;no;0;0
3618;Región del Biobío.;3;716208;143241.6;11;1974;47;no;no;0;0
7074;Región de Tarapacá.;2;581105;145276.25;12;1965;56;no;no;0;0
1570;Región del Libertador General Bernardo O’Higgins.;2;622369;155592.25;9;1970;51;no;no;0;0
6116;Región de Tarapacá.;2;1104274;276068.5;9;1978;43;no;no;0;1
1389;Región de Aysén del General Carlos Ibáñez del Campo.;1;337063;112354.3333;5;1970;51;no;no;0;0
478;Región del Maule.;3;870034;174006.8;4;1975;46;no;no;0;0
12235;Región de Coquimbo.;0;944915;472457.5;1;1979;42;no;si;0;1
8893;Región de Valparaíso.;2;754671;188667.75;4;1971;50;no;no;0;0
2778;Región de Aysén del General Carlos Ibáñez del Campo.;2;713273;178318.25;3;1962;59;no;no;0;0
2452;Región de Tarapacá.;3;581816;116363.2;9;1965;56;no;no;0;0
5711;Región del Ñuble.;0;1144726;572363;10;1971;50;no;si;0;1
936;Región de Valparaíso.;3;987856;197571.2;10;1983;38;no;no;0;0
9832;Región del Ñuble.;1;671533;223844.3333;9;1965;56;no;no;0;0
7947;Región del Maule.;3;1185278;237055.6;10;1970;51;no;no;0;1
8987;Región de Los Ríos.;0;312994;156497;10;1982;39;no;si;0;0
10508;Región de Antofagasta.;2;419230;104807.5;6;1962;59;no;no;0;0
922;Región del Biobío.;1;551415;183805;3;1965;56;no;no;0;0
2688;Región de Arica y Parinacota.;0;724289;362144.5;7;1965;56;no;si;0;1
9410;Región Metropolitana de Santiago.;3;1012226;202445.2;11;1964;57;si;no;0;1
12340;Región de Tarapacá.;1;805810;268603.3333;3;1981;40;no;no;0;1
2829;Región del Maule.;3;692036;138407.2;3;1982;39;no;no;0;0
5292;Región de La Araucanía.;3;1084825;216965;3;1973;48;no;no;0;1
3104;Región de Aysén del General Carlos Ibáñez del Campo.;0;884579;442289.5;8;1975;46;no;si;0;1
10584;Región de Coquimbo.;3;344285;68857;12;1983;38;no;no;0;0
2573;Región del Ñuble.;2;883350;220837.5;11;1967;54;no;no;0;1
7670;Región de Aysén del General Carlos Ibáñez del Campo.;3;494378;98875.6;3;1969;52;no;no;0;0
11414;Región de Atacama.;2;383212;95803;6;1965;56;no;no;0;0
8876;Región de Los Lagos.;3;1139386;227877.2;5;1983;38;no;no;0;1
3345;Región de Magallanes y la Antártica Chilena.;3;361877;72375.4;5;1967;54;no;no;0;0
2510;Región Metropolitana de Santiago.;0;1197399;598699.5;3;1974;47;si;si;0;1
2382;Región del Biobío.;0;587493;293746.5;1;1965;56;no;si;0;1
357;Región de Coquimbo.;3;1114332;222866.4;1;1983;38;no;no;0;1
7905;Región de La Araucanía.;1;636305;212101.6667;10;1968;53;no;no;0;0
10740;Región de Arica y Parinacota.;0;483033;241516.5;3;1967;54;no;si;0;0
6245;Región del Biobío.;1;480049;160016.3333;2;1977;44;no;no;0;0
5661;Región de Tarapacá.;1;912598;304199.3333;11;1963;58;no;no;0;1
7508;Región del Libertador General Bernardo O’Higgins.;0;1187658;593829;2;1983;38;no;si;0;1
912;Región de Atacama.;3;1000484;200096.8;5;1963;58;no;no;0;1
12217;Región de La Araucanía.;1;559805;186601.6667;5;1978;43;no;no;0;0
3941;Región del Libertador General Bernardo O’Higgins.;2;390408;97602;4;1979;42;no;no;1;0
4966;Región de Aysén del General Carlos Ibáñez del Campo.;0;954613;477306.5;1;1978;43;no;si;0;1
1670;Región de Coquimbo.;3;1073914;214782.8;7;1966;55;no;no;0;1
9662;Región del Libertador General Bernardo O’Higgins.;0;975638;487819;12;1965;56;no;si;0;1
2099;Región de Atacama.;2;566590;141647.5;1;1978;43;no;no;0;0
6714;Región del Libertador General Bernardo O’Higgins.;2;1195363;298840.75;2;1966;55;no;no;0;1
9220;Región de Atacama.;0;728748;364374;11;1976;45;no;si;0;1
12379;Región del Ñuble.;2;1180199;295049.75;9;1972;49;no;no;0;1
12192;Región del Libertador General Bernardo O’Higgins.;2;411960;102990;9;1967;54;no;no;0;0
11906;Región de Atacama.;2;514440;128610;7;1974;47;no;no;0;0
1681;Región del Maule.;0;1177678;588839;12;1974;47;no;si;0;1
11651;Región del Biobío.;3;1055052;211010.4;12;1982;39;no;no;0;1
7374;Región de Magallanes y la Antártica Chilena.;2;977468;244367;10;1967;54;no;no;0;1
1150;Región de Atacama.;1;844642;281547.3333;5;1975;46;no;no;0;1
10352;Región del Maule.;0;628813;314406.5;10;1981;40;no;si;0;0
11272;Región de Los Lagos.;2;303287;75821.75;7;1971;50;no;no;0;0
8286;Región de Coquimbo.;0;429839;214919.5;2;1982;39;no;si;0;0
2587;Región Metropolitana de Santiago.;0;972920;486460;7;1980;41;si;si;0;1
6395;Región de Los Ríos.;1;945127;315042.3333;3;1969;52;no;no;0;1
5277;Región del Maule.;3;383217;76643.4;3;1983;38;no;no;0;0
4996;Región del Biobío.;0;928800;464400;11;1972;49;no;si;0;1
12256;Región de Arica y Parinacota.;2;1113044;278261;2;1978;43;no;no;0;1
619;Región de Tarapacá.;2;886404;221601;11;1963;58;no;no;0;1
10797;Región de Valparaíso.;3;602544;120508.8;9;1966;55;no;no;0;0
2637;Región de Coquimbo.;1;712145;237381.6667;3;1980;41;no;no;0;0
4257;Región de Antofagasta.;2;937536;234384;12;1979;42;no;no;0;1
10270;Región de Atacama.;1;1028741;342913.6667;12;1978;43;no;no;0;1
11194;Región Metropolitana de Santiago.;1;728298;242766;10;1971;50;si;no;0;1
5327;Región de Atacama.;2;440616;110154;11;1964;57;no;no;0;0
10493;Región de Los Lagos.;2;922862;230715.5;1;1980;41;no;no;0;1
1812;Región de Valparaíso.;1;940775;313591.6667;6;1964;57;no;no;0;1
1969;Región de Antofagasta.;0;492908;246454;11;1967;54;no;si;0;0
10724;Región Metropolitana de Santiago.;0;921569;460784.5;10;1972;49;si;si;0;1
3477;Región de Los Lagos.;3;1071600;214320;7;1962;59;no;no;0;1
10052;Región de Arica y Parinacota.;0;1123881;561940.5;2;1981;40;no;si;0;1
6325;Región de Tarapacá.;1;743033;247677.6667;3;1976;45;no;no;0;0
2388;Región de La Araucanía.;0;794145;397072.5;7;1972;49;no;si;0;1
9191;Región de Los Ríos.;0;417965;208982.5;8;1969;52;no;si;0;0
7433;Región del Ñuble.;3;1029091;205818.2;7;1979;42;no;no;0;1
3875;Región de Los Lagos.;1;608708;202902.6667;11;1982;39;no;no;0;0
5052;Región de Arica y Parinacota.;0;770710;385355;7;1968;53;no;si;0;1
2432;Región del Libertador General Bernardo O’Higgins.;0;973845;486922.5;8;1967;54;no;si;0;1
10694;Región de Coquimbo.;0;1103557;551778.5;5;1965;56;no;si;0;1
7111;Región de Aysén del General Carlos Ibáñez del Campo.;1;901248;300416;7;1978;43;no;no;0;1
2403;Región del Ñuble.;3;667841;133568.2;6;1976;45;no;no;0;0
5020;Región de Antofagasta.;2;821842;205460.5;3;1980;41;no;no;0;0
12187;Región del Ñuble.;0;642153;321076.5;7;1975;46;no;si;0;1
4236;Región de Valparaíso.;1;459660;153220;2;1963;58;no;no;0;0
10089;Región de Coquimbo.;3;847049;169409.8;11;1969;52;no;no;0;0
1483;Región de Arica y Parinacota.;1;926526;308842;5;1965;56;no;no;0;1
5499;Región de Antofagasta.;0;614969;307484.5;2;1976;45;no;si;0;1
11053;Región de Aysén del General Carlos Ibáñez del Campo.;1;419564;139854.6667;6;1975;46;no;no;0;0
12121;Región de Atacama.;2;1146851;286712.75;7;1973;48;no;no;0;1
9575;Región de Los Lagos.;0;1004590;502295;7;1967;54;no;si;0;1
9904;Región de Valparaíso.;1;856905;285635;1;1981;40;no;no;0;1
821;Región de Tarapacá.;3;737032;147406.4;5;1970;51;no;no;0;0
5369;Región del Ñuble.;0;547408;273704;5;1973;48;no;si;0;0
5254;Región de Antofagasta.;1;520518;173506;12;1971;50;no;no;0;0
8751;Región de Magallanes y la Antártica Chilena.;2;1012125;253031.25;12;1979;42;no;no;0;1
6959;Región de Tarapacá.;3;935567;187113.4;7;1983;38;no;no;0;0
4103;Región de Valparaíso.;2;370328;92582;11;1965;56;no;no;0;0
10475;Región de La Araucanía.;1;575260;191753.3333;1;1975;46;no;no;0;0
8357;Región de Los Lagos.;0;596133;298066.5;7;1975;46;no;si;0;0
5867;Región de Magallanes y la Antártica Chilena.;2;357966;89491.5;11;1963;58;no;no;0;0
6382;Región de Los Lagos.;3;852927;170585.4;7;1970;51;no;no;0;0
1420;Región de Aysén del General Carlos Ibáñez del Campo.;1;1170888;390296;11;1968;53;no;no;0;1
6263;Región de Aysén del General Carlos Ibáñez del Campo.;1;606490;202163.3333;9;1975;46;no;no;0;0
2350;Región de Tarapacá.;0;1176196;588098;4;1972;49;no;si;0;1
765;Región de La Araucanía.;2;305823;76455.75;9;1983;38;no;no;0;0
